#Time, VDD, VSS, VSIG
6.078595561876368E-9,0.9588593660697824,0.04114063390979778,0.04067516964949822
6.082292595971965E-9,0.958693862115724,0.0413061379047744,0.0337924457218099
6.085435395482415E-9,0.9586463013384944,0.04135369864090383,0.028869133796766377
6.0888596678105575E-9,0.9586757935995586,0.04132420642113566,0.024316122126699147
6.0922839401387E-9,0.9587771283212225,0.04122287165805532,0.02048117672481354
6.09827208843431E-9,0.9590912361461145,0.040908763874585356,0.015147453408329084
6.103273702348153E-9,0.9594617254364252,0.04053827454288199,0.011780397855263799
6.1088596390651945E-9,0.9599617462255514,0.040038253795155326,0.008893354821805671
6.1177749312968996E-9,0.960893328475825,0.03910667150347284,0.005651570462907662
6.1254579651060516E-9,0.9617899036273091,0.03821009639340564,0.003830343030749337
6.134939074906048E-9,0.9629692290679447,0.037030770911314556,0.0023624927579742228
6.151395737867888E-9,0.965118967511715,0.0348810325090238,9.852266011626976E-4
6.165800665442689E-9,0.9670535058483519,0.03294649413091044,4.6353127897495814E-4
6.184527496346501E-9,0.9695842953781306,0.030415704642607136,1.6794114749656817E-4
6.204078162825994E-9,0.9722188913575114,0.027781108621750983,5.770278631945498E-5
6.222987106267655E-9,0.9747472494141205,0.025252750606617056,2.06913157638141E-5
6.2426179804199184E-9,0.9773467918437528,0.022653208135509664,7.100802745289743E-6
6.262290095904435E-9,0.9799242641026582,0.020075735918079343,2.4519241380637226E-6
6.282003495996474E-9,0.9824789338764625,0.017521066102800062,8.660123297731659E-7
6.301758223971305E-9,0.9850104627611355,0.014989537259602092,3.2647001290423724E-7
6.3215543231042E-9,0.987518649227552,0.0124813507517105,1.43413656565412E-7
6.3413918366704265E-9,0.9900033406591648,0.009996659361569078,8.147609664766672E-8
6.361270807945255E-9,0.9924644027438755,0.007535597235397488,6.057685678506082E-8
6.381122894360651E-9,0.9948933917113315,0.00510660830940952,5.356046874840635E-8
6.400093122180136E-9,0.9971876904988559,0.002812309480406618,5.1269721179158495E-8
6.419172091166524E-9,0.9994687838598906,5.312161608469135E-4,5.044963173170673E-8
6.437133495766281E-9,1.0015921519268767,-0.001592151947614435,5.017096137538875E-8
6.453804772865158E-9,1.0035421215868496,-0.0035421215661129934,5.007037475066474E-8
6.470522331083792E-9,1.0054773565466135,-0.005477356567346751,5.0028887216162475E-8
6.48492534700036E-9,1.007128508879879,-0.007128508859141475,5.001359030476897E-8
6.497588694695492E-9,1.0085678992635025,-0.00856789928424568,5.0007053294608785E-8
6.508930775924203E-9,1.0098473298147221,-0.009847329793955457,5.000393587526052E-8
6.517616870755102E-9,1.0108209163088664,-0.010820916329662932,5.00025305827426E-8
6.523832343855227E-9,1.0115142639891639,-0.011514263968375491,5.000184923914613E-8
6.529930923269509E-9,1.0121918845272961,-0.012191884548084621,5.000135929004706E-8
6.5365809447452265E-9,1.01292774529768,-0.012927745276880844,5.0000971040131666E-8
6.543411500026678E-9,1.013680293664397,-0.013680293685185396,5.000068704520865E-8
